FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_hoje_ref.bac3d8b3-a3e8-3cb9-93f6-aa5c8b4ce04b,bac3d8b3-a3e8-3cb9-93f6-aa5c8b4ce04b,-46.635,-9.118,2020-09-24T16:30:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-9.118 -46.635)
focos_brasil_hoje_ref.a2155c66-5dee-3d6a-acba-c6d0430bfb8e,a2155c66-5dee-3d6a-acba-c6d0430bfb8e,-45.67,-6.455,2020-09-24T16:30:00,AQUA_M-T,FERNANDO FALCÃO,MARANHÃO,Brasil,2104081,21,33,,,,Cerrado,POINT (-6.455 -45.67)
focos_brasil_hoje_ref.2808f203-00ef-3394-bb84-51f198a77ceb,2808f203-00ef-3394-bb84-51f198a77ceb,-46.623,-9.116,2020-09-24T16:30:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-9.116 -46.623)
focos_brasil_hoje_ref.05de9acb-aeb2-345a-b3f3-c5e1dca20f40,05de9acb-aeb2-345a-b3f3-c5e1dca20f40,-43.418,-11.941,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.941 -43.418)
focos_brasil_hoje_ref.ebc61ec5-19f1-39eb-a91e-74f53b088174,ebc61ec5-19f1-39eb-a91e-74f53b088174,-43.437,-11.935,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.935 -43.437)
focos_brasil_hoje_ref.5915bff4-2df6-372e-a0ed-6f3df824655f,5915bff4-2df6-372e-a0ed-6f3df824655f,-44.518,-11.973,2020-09-24T16:30:00,AQUA_M-T,ANGICAL,BAHIA,Brasil,2901403,29,33,,,,Cerrado,POINT (-11.973 -44.518)
focos_brasil_hoje_ref.07071bdb-0ca9-336b-83bd-51294c3677a1,07071bdb-0ca9-336b-83bd-51294c3677a1,-43.457,-11.928,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.928 -43.457)
focos_brasil_hoje_ref.a35933c7-8343-371b-8ef5-bf424dd83591,a35933c7-8343-371b-8ef5-bf424dd83591,-43.448,-11.927,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.927 -43.448)
focos_brasil_hoje_ref.0115029e-c58b-3145-a5d8-ad79fa6bb650,0115029e-c58b-3145-a5d8-ad79fa6bb650,-43.439,-11.926,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.926 -43.439)
focos_brasil_hoje_ref.1145e1a8-d700-350a-902f-e19a9587fc28,1145e1a8-d700-350a-902f-e19a9587fc28,-43.402,-11.921,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.921 -43.402)
focos_brasil_hoje_ref.9a51f2aa-0f35-373b-904f-12acf8ebbad0,9a51f2aa-0f35-373b-904f-12acf8ebbad0,-44.025,-6.406,2020-09-24T16:30:00,AQUA_M-T,PARAIBANO,MARANHÃO,Brasil,2107704,21,33,,,,Cerrado,POINT (-6.406 -44.025)
focos_brasil_hoje_ref.2384eafb-a707-3007-a0e0-c40f99233981,2384eafb-a707-3007-a0e0-c40f99233981,-43.393,-11.919,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.919 -43.393)
focos_brasil_hoje_ref.1477f000-5667-3aaf-a23a-520841e56548,1477f000-5667-3aaf-a23a-520841e56548,-43.449,-11.918,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.918 -43.449)
focos_brasil_hoje_ref.b14719cf-1fd6-3478-b564-47045be05194,b14719cf-1fd6-3478-b564-47045be05194,-43.44,-11.917,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.917 -43.44)
focos_brasil_hoje_ref.7d898238-00f0-335e-8687-313ff4d1b77e,7d898238-00f0-335e-8687-313ff4d1b77e,-43.383,-11.918,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.918 -43.383)
focos_brasil_hoje_ref.df9597e2-9dcf-3398-bc1e-9ffe96c0051e,df9597e2-9dcf-3398-bc1e-9ffe96c0051e,-43.412,-11.913,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.913 -43.412)
focos_brasil_hoje_ref.1f7565c6-3e6e-37ac-9652-1678fb3e2199,1f7565c6-3e6e-37ac-9652-1678fb3e2199,-43.403,-11.912,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.912 -43.403)
focos_brasil_hoje_ref.65c20dd3-3b25-3600-9774-cb994d44fcda,65c20dd3-3b25-3600-9774-cb994d44fcda,-43.451,-11.909,2020-09-24T16:30:00,AQUA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,,,,Cerrado,POINT (-11.909 -43.451)
focos_brasil_hoje_ref.6271ab9a-818b-30a6-8cb1-2e16a3ba474e,6271ab9a-818b-30a6-8cb1-2e16a3ba474e,-43.295,-11.455,2020-09-24T16:30:00,AQUA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,,,,Cerrado,POINT (-11.455 -43.295)
focos_brasil_hoje_ref.30add895-f874-3490-af65-4df375b30bf6,30add895-f874-3490-af65-4df375b30bf6,-43.306,-11.447,2020-09-24T16:30:00,AQUA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,,,,Cerrado,POINT (-11.447 -43.306)
focos_brasil_hoje_ref.a4a031bb-6827-37c1-be3b-d0e48fedee08,a4a031bb-6827-37c1-be3b-d0e48fedee08,-43.31,-11.42,2020-09-24T16:30:00,AQUA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,,,,Cerrado,POINT (-11.42 -43.31)
focos_brasil_hoje_ref.5e4ef98a-99fd-351d-9bef-427eeb4ec451,5e4ef98a-99fd-351d-9bef-427eeb4ec451,-43.297,-11.446,2020-09-24T16:30:00,AQUA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,,,,Cerrado,POINT (-11.446 -43.297)
focos_brasil_hoje_ref.41bb13b4-7fca-3b6d-bce8-547ed94706b5,41bb13b4-7fca-3b6d-bce8-547ed94706b5,-43.319,-11.421,2020-09-24T16:30:00,AQUA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,,,,Cerrado,POINT (-11.421 -43.319)
focos_brasil_hoje_ref.3c34fbf5-3f9b-30c9-a859-0e21c1120146,3c34fbf5-3f9b-30c9-a859-0e21c1120146,-44.166,-11.273,2020-09-24T16:30:00,AQUA_M-T,MANSIDÃO,BAHIA,Brasil,2920452,29,33,,,,Cerrado,POINT (-11.273 -44.166)
focos_brasil_hoje_ref.a75682bd-d431-396b-b728-04014d6cc1b6,a75682bd-d431-396b-b728-04014d6cc1b6,-39.459,-10.602,2020-09-24T16:30:00,AQUA_M-T,CANSANÇÃO,BAHIA,Brasil,2906808,29,33,,,,Caatinga,POINT (-10.602 -39.459)
focos_brasil_hoje_ref.8f69b9ae-c3b0-3d0a-9158-89ebf4562ac1,8f69b9ae-c3b0-3d0a-9158-89ebf4562ac1,-41.042,-10.271,2020-09-24T16:30:00,AQUA_M-T,CAMPO FORMOSO,BAHIA,Brasil,2906006,29,33,,,,Caatinga,POINT (-10.271 -41.042)
focos_brasil_hoje_ref.7a2b194d-b66e-354c-a9dd-004f0ac28f91,7a2b194d-b66e-354c-a9dd-004f0ac28f91,-40.188,-10.253,2020-09-24T16:30:00,AQUA_M-T,JAGUARARI,BAHIA,Brasil,2917706,29,33,,,,Caatinga,POINT (-10.253 -40.188)
focos_brasil_hoje_ref.208d59e3-39d5-3a68-aabb-26971e8b4e9c,208d59e3-39d5-3a68-aabb-26971e8b4e9c,-44.156,-11.272,2020-09-24T16:30:00,AQUA_M-T,MANSIDÃO,BAHIA,Brasil,2920452,29,33,,,,Cerrado,POINT (-11.272 -44.156)
focos_brasil_hoje_ref.fe6ba072-0bf0-36f0-8922-a12a555176d1,fe6ba072-0bf0-36f0-8922-a12a555176d1,-40.177,-10.251,2020-09-24T16:30:00,AQUA_M-T,JAGUARARI,BAHIA,Brasil,2917706,29,33,,,,Caatinga,POINT (-10.251 -40.177)
focos_brasil_hoje_ref.775330e3-de5b-3a41-a495-20397aa8ed3d,775330e3-de5b-3a41-a495-20397aa8ed3d,-39.446,-10.058,2020-09-24T16:30:00,AQUA_M-T,UAUÁ,BAHIA,Brasil,2932002,29,33,,,,Caatinga,POINT (-10.058 -39.446)
focos_brasil_hoje_ref.2806e84f-8744-3f93-b63f-0ba44595b919,2806e84f-8744-3f93-b63f-0ba44595b919,-44.158,-11.263,2020-09-24T16:30:00,AQUA_M-T,MANSIDÃO,BAHIA,Brasil,2920452,29,33,,,,Cerrado,POINT (-11.263 -44.158)
focos_brasil_hoje_ref.901d5232-098a-3f66-af6d-37e0387fdf8b,901d5232-098a-3f66-af6d-37e0387fdf8b,-42.633,-9.971,2020-09-24T16:30:00,AQUA_M-T,PILÃO ARCADO,BAHIA,Brasil,2924405,29,33,,,,Caatinga,POINT (-9.971 -42.633)
focos_brasil_hoje_ref.59b38978-59df-3da0-83bf-9402647f452b,59b38978-59df-3da0-83bf-9402647f452b,-42.634,-9.962,2020-09-24T16:30:00,AQUA_M-T,PILÃO ARCADO,BAHIA,Brasil,2924405,29,33,,,,Caatinga,POINT (-9.962 -42.634)
focos_brasil_hoje_ref.9e28c314-90b2-36d2-a672-266cefc9ba48,9e28c314-90b2-36d2-a672-266cefc9ba48,-44.167,-11.264,2020-09-24T16:30:00,AQUA_M-T,MANSIDÃO,BAHIA,Brasil,2920452,29,33,,,,Cerrado,POINT (-11.264 -44.167)
focos_brasil_hoje_ref.c672fd1e-ca07-3559-bee7-4b446326e683,c672fd1e-ca07-3559-bee7-4b446326e683,-42.812,-9.62,2020-09-24T16:30:00,AQUA_M-T,FARTURA DO PIAUÍ,PIAUÍ,Brasil,2203750,22,33,,,,Caatinga,POINT (-9.62 -42.812)
focos_brasil_hoje_ref.497c1ef5-ab05-3ec7-aa94-819e5390b117,497c1ef5-ab05-3ec7-aa94-819e5390b117,-45.194,-11.036,2020-09-24T16:30:00,AQUA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,,,,Cerrado,POINT (-11.036 -45.194)
focos_brasil_hoje_ref.e712adb7-66d4-3e47-8de0-b0a0b5d2b8fe,e712adb7-66d4-3e47-8de0-b0a0b5d2b8fe,-42.624,-9.555,2020-09-24T16:30:00,AQUA_M-T,REMANSO,BAHIA,Brasil,2926004,29,33,,,,Caatinga,POINT (-9.555 -42.624)
focos_brasil_hoje_ref.1fbcc82d-63ec-34ff-a633-afdeba4d1e5f,1fbcc82d-63ec-34ff-a633-afdeba4d1e5f,-43.521,-9.445,2020-09-24T16:30:00,AQUA_M-T,CAMPO ALEGRE DE LOURDES,BAHIA,Brasil,2905909,29,33,,,,Caatinga,POINT (-9.445 -43.521)
focos_brasil_hoje_ref.081e0a9e-5777-3bf2-8643-aa9c1e8e6a22,081e0a9e-5777-3bf2-8643-aa9c1e8e6a22,-43.523,-9.436,2020-09-24T16:30:00,AQUA_M-T,CAMPO ALEGRE DE LOURDES,BAHIA,Brasil,2905909,29,33,,,,Caatinga,POINT (-9.436 -43.523)
focos_brasil_hoje_ref.cb327e76-5d16-343d-972d-2d9ac922a95a,cb327e76-5d16-343d-972d-2d9ac922a95a,-44.035,-10.795,2020-09-24T16:30:00,AQUA_M-T,MANSIDÃO,BAHIA,Brasil,2920452,29,33,,,,Cerrado,POINT (-10.795 -44.035)
focos_brasil_hoje_ref.56a0c3d7-1c81-3cfd-a4fd-f8a9f766b64f,56a0c3d7-1c81-3cfd-a4fd-f8a9f766b64f,-41.965,-9.413,2020-09-24T16:30:00,AQUA_M-T,REMANSO,BAHIA,Brasil,2926004,29,33,,,,Caatinga,POINT (-9.413 -41.965)
focos_brasil_hoje_ref.d28e4336-f993-3d34-b6a4-a3431be5c698,d28e4336-f993-3d34-b6a4-a3431be5c698,-41.869,-9.409,2020-09-24T16:30:00,AQUA_M-T,CASA NOVA,BAHIA,Brasil,2907202,29,33,,,,Caatinga,POINT (-9.409 -41.869)
focos_brasil_hoje_ref.c0972994-950e-396d-a0c1-a36574b9b6a5,c0972994-950e-396d-a0c1-a36574b9b6a5,-44.885,-10.279,2020-09-24T16:30:00,AQUA_M-T,CORRENTE,PIAUÍ,Brasil,2202901,22,33,,,,Cerrado,POINT (-10.279 -44.885)
focos_brasil_hoje_ref.55da246c-db13-38e9-a2ba-87d115d8b966,55da246c-db13-38e9-a2ba-87d115d8b966,-44.896,-10.271,2020-09-24T16:30:00,AQUA_M-T,CORRENTE,PIAUÍ,Brasil,2202901,22,33,,,,Cerrado,POINT (-10.271 -44.896)
focos_brasil_hoje_ref.2ae6741e-1e06-3adc-af26-a5755bc85386,2ae6741e-1e06-3adc-af26-a5755bc85386,-42.983,-9.092,2020-09-24T16:30:00,AQUA_M-T,SÃO BRAZ DO PIAUÍ,PIAUÍ,Brasil,2209559,22,33,,,,Caatinga,POINT (-9.092 -42.983)
focos_brasil_hoje_ref.ffa5d941-33ae-3fa4-9b6f-a4e608ee4261,ffa5d941-33ae-3fa4-9b6f-a4e608ee4261,-42.193,-9.078,2020-09-24T16:30:00,AQUA_M-T,DOM INOCÊNCIO,PIAUÍ,Brasil,2203453,22,33,,,,Caatinga,POINT (-9.078 -42.193)
focos_brasil_hoje_ref.3654e1d9-5319-3533-afe9-91294049eb4b,3654e1d9-5319-3533-afe9-91294049eb4b,-42.34,-7.848,2020-09-24T16:30:00,AQUA_M-T,PAES LANDIM,PIAUÍ,Brasil,2207306,22,33,,,,Caatinga,POINT (-7.848 -42.34)
focos_brasil_hoje_ref.8d9e27ba-2508-3f7d-9af1-41fd1e0f28e2,8d9e27ba-2508-3f7d-9af1-41fd1e0f28e2,-44.887,-10.27,2020-09-24T16:30:00,AQUA_M-T,CORRENTE,PIAUÍ,Brasil,2202901,22,33,,,,Cerrado,POINT (-10.27 -44.887)
focos_brasil_hoje_ref.5c6cbbe1-d5c2-3d95-87bd-53b748573bc4,5c6cbbe1-d5c2-3d95-87bd-53b748573bc4,-42.33,-7.847,2020-09-24T16:30:00,AQUA_M-T,PAES LANDIM,PIAUÍ,Brasil,2207306,22,33,,,,Caatinga,POINT (-7.847 -42.33)
focos_brasil_hoje_ref.754b6679-6ba8-37d7-9c07-fe78fae39454,754b6679-6ba8-37d7-9c07-fe78fae39454,-50.812,-9.098,2020-09-24T16:30:00,AQUA_M-T,SANTANA DO ARAGUAIA,PARÁ,Brasil,1506708,15,33,,,,Amazônia,POINT (-9.098 -50.812)
focos_brasil_hoje_ref.e06ded03-cbcd-357d-90b6-303e84c66710,e06ded03-cbcd-357d-90b6-303e84c66710,-42.341,-7.839,2020-09-24T16:30:00,AQUA_M-T,PAES LANDIM,PIAUÍ,Brasil,2207306,22,33,,,,Caatinga,POINT (-7.839 -42.341)
focos_brasil_hoje_ref.571b83fb-a43f-3f2b-937a-45fff8bf9faf,571b83fb-a43f-3f2b-937a-45fff8bf9faf,-42.332,-7.838,2020-09-24T16:30:00,AQUA_M-T,PAES LANDIM,PIAUÍ,Brasil,2207306,22,33,,,,Caatinga,POINT (-7.838 -42.332)
focos_brasil_hoje_ref.253986e6-f243-3167-ac9a-18bc4bb4f13c,253986e6-f243-3167-ac9a-18bc4bb4f13c,-45.359,-10.251,2020-09-24T16:30:00,AQUA_M-T,CORRENTE,PIAUÍ,Brasil,2202901,22,33,,,,Cerrado,POINT (-10.251 -45.359)
focos_brasil_hoje_ref.b4e62231-0846-3b26-919f-5bf5b5f3d8ff,b4e62231-0846-3b26-919f-5bf5b5f3d8ff,-42.342,-7.83,2020-09-24T16:30:00,AQUA_M-T,PAES LANDIM,PIAUÍ,Brasil,2207306,22,33,,,,Caatinga,POINT (-7.83 -42.342)
focos_brasil_hoje_ref.b3503667-1b70-34ff-b687-478d5ece7f33,b3503667-1b70-34ff-b687-478d5ece7f33,-42.333,-7.829,2020-09-24T16:30:00,AQUA_M-T,PAES LANDIM,PIAUÍ,Brasil,2207306,22,33,,,,Caatinga,POINT (-7.829 -42.333)
focos_brasil_hoje_ref.208f5744-19c3-30bd-b7b6-c3d201a9d72a,208f5744-19c3-30bd-b7b6-c3d201a9d72a,-43.991,-10.146,2020-09-24T16:30:00,AQUA_M-T,AVELINO LOPES,PIAUÍ,Brasil,2201101,22,33,,,,Cerrado,POINT (-10.146 -43.991)
focos_brasil_hoje_ref.78eb6eb6-d7f7-356d-8bad-a1fd90efbf95,78eb6eb6-d7f7-356d-8bad-a1fd90efbf95,-44.421,-6.371,2020-09-24T16:30:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,2106706,21,33,,,,Cerrado,POINT (-6.371 -44.421)
focos_brasil_hoje_ref.440c7ab6-fc90-338c-82d0-5d1eb02d4299,440c7ab6-fc90-338c-82d0-5d1eb02d4299,-42.431,-7.64,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.64 -42.431)
focos_brasil_hoje_ref.276e68e7-0e6d-3804-a706-76cbf569f74d,276e68e7-0e6d-3804-a706-76cbf569f74d,-42.421,-7.639,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.639 -42.421)
focos_brasil_hoje_ref.b01f6382-2128-3929-9094-e9906ffbd856,b01f6382-2128-3929-9094-e9906ffbd856,-44,-10.147,2020-09-24T16:30:00,AQUA_M-T,AVELINO LOPES,PIAUÍ,Brasil,2201101,22,33,,,,Cerrado,POINT (-10.147 -44)
focos_brasil_hoje_ref.923bcecc-6a52-3195-aa76-e93e24da6d8f,923bcecc-6a52-3195-aa76-e93e24da6d8f,-46.642,-9.1,2020-09-24T16:30:00,AQUA_M-T,BALSAS,MARANHÃO,Brasil,2101400,21,33,,,,Cerrado,POINT (-9.1 -46.642)
focos_brasil_hoje_ref.f72f4799-3aea-39a0-b9c8-facf288d700b,f72f4799-3aea-39a0-b9c8-facf288d700b,-42.441,-7.632,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.632 -42.441)
focos_brasil_hoje_ref.4cbd4477-3fdb-3721-a90a-55d7a80776a4,4cbd4477-3fdb-3721-a90a-55d7a80776a4,-43.992,-10.137,2020-09-24T16:30:00,AQUA_M-T,AVELINO LOPES,PIAUÍ,Brasil,2201101,22,33,,,,Cerrado,POINT (-10.137 -43.992)
focos_brasil_hoje_ref.403a13e8-f7d1-3afa-93be-44d98fbe36e4,403a13e8-f7d1-3afa-93be-44d98fbe36e4,-42.432,-7.631,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.631 -42.432)
focos_brasil_hoje_ref.28bfd5a9-43f5-30ac-bba3-1b2f005c009c,28bfd5a9-43f5-30ac-bba3-1b2f005c009c,-42.453,-7.616,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.616 -42.453)
focos_brasil_hoje_ref.a26f0bcb-1b76-3870-a6b8-ae7e0efdcd29,a26f0bcb-1b76-3870-a6b8-ae7e0efdcd29,-42.228,-7.582,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.582 -42.228)
focos_brasil_hoje_ref.3be6a093-2f47-3894-bb70-635490863c3b,3be6a093-2f47-3894-bb70-635490863c3b,-44.01,-10.121,2020-09-24T16:30:00,AQUA_M-T,AVELINO LOPES,PIAUÍ,Brasil,2201101,22,33,,,,Cerrado,POINT (-10.121 -44.01)
focos_brasil_hoje_ref.09e84995-7aca-3ba2-bc69-79bd54b684d9,09e84995-7aca-3ba2-bc69-79bd54b684d9,-42.229,-7.573,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.573 -42.229)
focos_brasil_hoje_ref.53fc61cc-80e9-36d7-91df-3b6391553495,53fc61cc-80e9-36d7-91df-3b6391553495,-42.246,-7.569,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.569 -42.246)
focos_brasil_hoje_ref.cf2296b4-0fe6-3fae-990c-095af2af27bd,cf2296b4-0fe6-3fae-990c-095af2af27bd,-44.021,-10.113,2020-09-24T16:30:00,AQUA_M-T,AVELINO LOPES,PIAUÍ,Brasil,2201101,22,33,,,,Cerrado,POINT (-10.113 -44.021)
focos_brasil_hoje_ref.f2e3287e-4334-3c41-b6c2-f1fb52b215ff,f2e3287e-4334-3c41-b6c2-f1fb52b215ff,-44.012,-10.112,2020-09-24T16:30:00,AQUA_M-T,AVELINO LOPES,PIAUÍ,Brasil,2201101,22,33,,,,Cerrado,POINT (-10.112 -44.012)
focos_brasil_hoje_ref.8f8f0a16-0b1e-325e-b017-06a71dbe69c7,8f8f0a16-0b1e-325e-b017-06a71dbe69c7,-42.275,-7.564,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.564 -42.275)
focos_brasil_hoje_ref.c65c103d-314a-3a40-9415-407d4c64c453,c65c103d-314a-3a40-9415-407d4c64c453,-42.266,-7.562,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.562 -42.266)
focos_brasil_hoje_ref.10878404-5cb2-30c5-a27b-f052986d55e0,10878404-5cb2-30c5-a27b-f052986d55e0,-42.267,-7.553,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.553 -42.267)
focos_brasil_hoje_ref.61fe68a3-bc99-324a-bf34-f5011239761f,61fe68a3-bc99-324a-bf34-f5011239761f,-44.729,-7.813,2020-09-24T16:30:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.813 -44.729)
focos_brasil_hoje_ref.01aa553d-a154-3f16-bcf0-e20831dd1aeb,01aa553d-a154-3f16-bcf0-e20831dd1aeb,-42.248,-7.55,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.55 -42.248)
focos_brasil_hoje_ref.bb096428-3c93-3fd2-9e54-8281429c26cf,bb096428-3c93-3fd2-9e54-8281429c26cf,-42.269,-7.544,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.544 -42.269)
focos_brasil_hoje_ref.03be3bab-ece7-3409-b946-c3b9ae94a716,03be3bab-ece7-3409-b946-c3b9ae94a716,-44.685,-7.788,2020-09-24T16:30:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.788 -44.685)
focos_brasil_hoje_ref.e3ee5ee7-12c0-39db-ae92-d203ff960732,e3ee5ee7-12c0-39db-ae92-d203ff960732,-42.259,-7.542,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.542 -42.259)
focos_brasil_hoje_ref.eafbf730-6698-3c8c-92c5-8b63bdf3a0df,eafbf730-6698-3c8c-92c5-8b63bdf3a0df,-42.694,-7.541,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.541 -42.694)
focos_brasil_hoje_ref.035e5467-aafd-3441-87b5-9320cb9409bf,035e5467-aafd-3441-87b5-9320cb9409bf,-44.869,-7.767,2020-09-24T16:30:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.767 -44.869)
focos_brasil_hoje_ref.47eabc08-26fd-37e9-8e5e-669edfaca758,47eabc08-26fd-37e9-8e5e-669edfaca758,-42.25,-7.541,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.541 -42.25)
focos_brasil_hoje_ref.e0d50a24-959a-36ca-832e-bcda8fd9cee8,e0d50a24-959a-36ca-832e-bcda8fd9cee8,-42.279,-7.536,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.536 -42.279)
focos_brasil_hoje_ref.f75b7716-bd19-35d7-8418-4d5b90cc8ebb,f75b7716-bd19-35d7-8418-4d5b90cc8ebb,-42.27,-7.535,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.535 -42.27)
focos_brasil_hoje_ref.bfc13d9f-c81d-3665-830a-f968c42d657b,bfc13d9f-c81d-3665-830a-f968c42d657b,-44.86,-7.766,2020-09-24T16:30:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.766 -44.86)
focos_brasil_hoje_ref.b0281ad9-4ada-3286-aac9-562bb1f7111d,b0281ad9-4ada-3286-aac9-562bb1f7111d,-42.261,-7.533,2020-09-24T16:30:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,2210391,22,33,,,,Caatinga,POINT (-7.533 -42.261)
focos_brasil_hoje_ref.27fccde1-30bc-3bc1-8ac5-89358cc1234b,27fccde1-30bc-3bc1-8ac5-89358cc1234b,-43.969,-7.742,2020-09-24T16:30:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,2201705,22,33,,,,Cerrado,POINT (-7.742 -43.969)
focos_brasil_hoje_ref.f7e7dcbe-8b46-34c6-b953-832adb2a9cf6,f7e7dcbe-8b46-34c6-b953-832adb2a9cf6,-42.725,-7.527,2020-09-24T16:30:00,AQUA_M-T,FLORES DO PIAUÍ,PIAUÍ,Brasil,2203800,22,33,,,,Caatinga,POINT (-7.527 -42.725)
